method,accuracy,tool
cosine,0.8545045045045045,numbat_cat
cosine,0.49242424242424243,numbat_cat
cosine,0.8576560395150427,numbat_cat
cosine,0.8523936170212766,numbat_cat
cosine,0.49624724061810155,numbat_cat
cosine,0.8563806136060471,numbat_cat
cosine,0.8572070049393803,numbat_cat
cosine,0.48166151126822804,numbat_cat
cosine,0.4911190053285968,numbat_cat
cosine,0.8510922871154704,numbat_cat
cosine,0.8590604026845637,numbat_cat
cosine,0.8531124048365427,numbat_cat
cosine,0.49626373626373627,numbat_cat
cosine,0.85623869801085,numbat_cat
cosine,0.8579064587973274,numbat_cat
cosine,0.8600804649083594,numbat_cat
cosine,0.4984126984126984,numbat_cat
cosine,0.855807743658211,numbat_cat
cosine,0.8599377501111605,numbat_cat
cosine,0.853988283010365,numbat_cat
cosine,0.8565022421524664,numbat_cat
cosine,0.8540178571428572,numbat_cat
cosine,0.8577145397954646,numbat_cat
cosine,0.8525179856115108,numbat_cat
cosine,0.855410866636731,numbat_cat
cosine,0.8501350135013501,numbat_cat
cosine,0.8512433392539964,numbat_cat
cosine,0.4895833333333333,numbat_cat
cosine,0.85,numbat_cat
cosine,0.4937106918238994,numbat_cat
cosine,0.8602678571428571,numbat_cat
cosine,0.851006711409396,numbat_cat
cosine,0.8589285714285714,numbat_cat
cosine,0.8589511754068716,numbat_cat
cosine,0.8506002667852379,numbat_cat
cosine,0.8526645768025078,numbat_cat
cosine,0.8556244464127547,numbat_cat
cosine,0.8537777777777777,numbat_cat
cosine,0.853268119164073,numbat_cat
cosine,0.8560538116591928,numbat_cat
cosine,0.4903974988834301,numbat_cat
cosine,0.855486173059768,numbat_cat
cosine,0.8533632286995516,numbat_cat
cosine,0.8523852385238524,numbat_cat
cosine,0.8584269662921349,numbat_cat
cosine,0.8557435440783615,numbat_cat
cosine,0.8537672759696835,numbat_cat
cosine,0.855410866636731,numbat_cat
cosine,0.85625,numbat_cat
cosine,0.8561151079136691,numbat_cat
cosine,0.8571428571428571,numbat_cat
cosine,0.855379188712522,numbat_cat
cosine,0.8546589389210878,numbat_cat
cosine,0.8527580071174378,numbat_cat
cosine,0.8580385132109271,numbat_cat
cosine,0.8586175942549371,numbat_cat
cosine,0.8578453285650425,numbat_cat
cosine,0.8504424778761062,numbat_cat
cosine,0.8605169340463458,numbat_cat
cosine,0.8525469168900804,numbat_cat
cosine,0.8537567084078712,numbat_cat
cosine,0.497789566755084,numbat_cat
cosine,0.8584229390681004,numbat_cat
cosine,0.4948637784725324,numbat_cat
cosine,0.8561215370866846,numbat_cat
cosine,0.8558035714285714,numbat_cat
cosine,0.8498876404494382,numbat_cat
cosine,0.854529228023204,numbat_cat
cosine,0.8541666666666666,numbat_cat
cosine,0.8471279963817278,numbat_cat
cosine,0.8609986504723347,numbat_cat
cosine,0.8593680462839342,numbat_cat
cosine,0.8601864181091877,numbat_cat
cosine,0.8577817531305904,numbat_cat
cosine,0.8529544429409112,numbat_cat
cosine,0.4970601537765717,numbat_cat
cosine,0.5020242914979757,numbat_cat
cosine,0.8549340609367895,numbat_cat
cosine,0.4957608210620259,numbat_cat
cosine,0.8540372670807453,numbat_cat
cosine,0.8562443845462714,numbat_cat
cosine,0.8573967125721902,numbat_cat
cosine,0.8537127612272121,numbat_cat
cosine,0.85809906291834,numbat_cat
cosine,0.857783759533423,numbat_cat
cosine,0.49689991142604073,numbat_cat
cosine,0.8512064343163539,numbat_cat
cosine,0.8553627058299955,numbat_cat
cosine,0.49213483146067416,numbat_cat
cosine,0.8515111695137977,numbat_cat
cosine,0.8592493297587132,numbat_cat
cosine,0.855807743658211,numbat_cat
cosine,0.8493948901837741,numbat_cat
cosine,0.8530869761153673,numbat_cat
cosine,0.0,numbat_cat
cosine,0.8526645768025078,numbat_cat
cosine,0.8532560214094559,numbat_cat
cosine,0.8547161376843988,numbat_cat
cosine,0.8541850220264318,numbat_cat
cosine,0.8566324251898169,numbat_cat
cosine,0.5015604101649577,numbat_cat
cosine,0.8502242152466367,numbat_cat
cosine,0.8551569506726457,numbat_cat
cosine,0.8614699331848552,numbat_cat
cosine,0.8568904593639576,numbat_cat
cosine,0.8570786516853932,numbat_cat
cosine,0.8559471365638767,numbat_cat
cosine,0.8561887800534284,numbat_cat
cosine,0.8554545454545455,numbat_cat
cosine,0.8532560214094559,numbat_cat
cosine,0.4918991899189919,numbat_cat
cosine,0.4928825622775801,numbat_cat
cosine,0.8521970705725699,numbat_cat
cosine,0.49620366234926305,numbat_cat
cosine,0.8517350157728707,numbat_cat
cosine,0.847457627118644,numbat_cat
cosine,0.8580385132109271,numbat_cat
cosine,0.4907325684024713,numbat_cat
cosine,0.49252378794743995,numbat_cat
cosine,0.8613728129205922,numbat_cat
cosine,0.853988283010365,numbat_cat
cosine,0.8514412416851441,numbat_cat
cosine,0.48533333333333334,numbat_cat
cosine,0.8581020590868398,numbat_cat
cosine,0.8597122302158273,numbat_cat
cosine,0.8554913294797688,numbat_cat
cosine,0.855475763016158,numbat_cat
cosine,0.8518189884649512,numbat_cat
cosine,0.8567005749668288,numbat_cat
cosine,0.8484848484848485,numbat_cat
cosine,0.8580246913580247,numbat_cat
cosine,0.8519332161687171,numbat_cat
cosine,0.8548530721282279,numbat_cat
cosine,0.4911504424778761,numbat_cat
cosine,0.8558679161088799,numbat_cat
cosine,0.8509977827050997,numbat_cat
cosine,0.8557391692719964,numbat_cat
cosine,0.8531499556344276,numbat_cat
cosine,0.49955197132616486,numbat_cat
cosine,0.8522427440633246,numbat_cat
cosine,0.8508117595436595,numbat_cat
cosine,0.8574007220216606,numbat_cat
cosine,0.8555355535553555,numbat_cat
cosine,0.4966442953020134,numbat_cat
cosine,0.8497547926883638,numbat_cat
cosine,0.8558679161088799,numbat_cat
cosine,0.8525324966382788,numbat_cat
cosine,0.49888042991491266,numbat_cat
cosine,0.48753339269813,numbat_cat
cosine,0.8478357875948237,numbat_cat
cosine,0.8558797524314765,numbat_cat
cosine,0.8586810228802153,numbat_cat
cosine,0.49391617845876523,numbat_cat
cosine,0.8473520249221184,numbat_cat
cosine,0.8568212516884286,numbat_cat
cosine,0.8549618320610687,numbat_cat
cosine,0.8575892857142857,numbat_cat
cosine,0.8542600896860987,numbat_cat
cosine,0.4968805704099822,numbat_cat
cosine,0.8551815766164748,numbat_cat
cosine,0.8584948174853537,numbat_cat
cosine,0.8579210167952792,numbat_cat
cosine,0.8511111111111112,numbat_cat
cosine,0.48830022075055185,numbat_cat
cosine,0.8500222518914108,numbat_cat
cosine,0.49622725255215266,numbat_cat
cosine,0.8622222222222222,numbat_cat
cosine,0.8563063063063063,numbat_cat
cosine,0.8629213483146068,numbat_cat
cosine,0.8550919694930462,numbat_cat
cosine,0.49843260188087773,numbat_cat
cosine,0.8557522123893805,numbat_cat
cosine,0.8560070671378092,numbat_cat
cosine,0.8540734109221128,numbat_cat
cosine,0.8541019955654102,numbat_cat
cosine,0.8355704697986577,numbat_cn
cosine,0.8451704545454546,numbat_cn
cosine,0.8377862595419847,numbat_cn
cosine,0.8382838283828383,numbat_cn
cosine,0.8419047619047619,numbat_cn
cosine,0.842501175364363,numbat_cn
cosine,0.8432483474976393,numbat_cn
cosine,0.8386941910705713,numbat_cn
cosine,0.8393708293612965,numbat_cn
cosine,0.8373751783166904,numbat_cn
cosine,0.841486359360301,numbat_cn
cosine,0.842680608365019,numbat_cn
cosine,0.8393782383419689,numbat_cn
cosine,0.8356940509915014,numbat_cn
cosine,0.8479616306954436,numbat_cn
cosine,0.8406909788867563,numbat_cn
cosine,0.8373205741626795,numbat_cn
cosine,0.8397920604914934,numbat_cn
cosine,0.8387706855791962,numbat_cn
cosine,0.8421794269610146,numbat_cn
cosine,0.8385391638635271,numbat_cn
cosine,0.8413301662707838,numbat_cn
cosine,0.8368121442125237,numbat_cn
cosine,0.8448192771084337,numbat_cn
cosine,0.8308056872037914,numbat_cn
cosine,0.8355450236966825,numbat_cn
cosine,0.8442857142857143,numbat_cn
cosine,0.8449760765550239,numbat_cn
cosine,0.8387706855791962,numbat_cn
cosine,0.8433734939759037,numbat_cn
cosine,0.8468945594607608,numbat_cn
cosine,0.837410071942446,numbat_cn
cosine,0.843941537010844,numbat_cn
cosine,0.8453410182516811,numbat_cn
cosine,0.8403600189483657,numbat_cn
cosine,0.8350217076700435,numbat_cn
cosine,0.8387715930902111,numbat_cn
cosine,0.8350023843586075,numbat_cn
cosine,0.847321005215742,numbat_cn
cosine,0.8382492863939106,numbat_cn
cosine,0.8438697318007663,numbat_cn
cosine,0.8381311939594148,numbat_cn
cosine,0.8384030418250951,numbat_cn
cosine,0.8474414155906265,numbat_cn
cosine,0.846450989859971,numbat_cn
cosine,0.8386787936811871,numbat_cn
cosine,0.8404204491161013,numbat_cn
cosine,0.8455743879472694,numbat_cn
cosine,0.8435700575815739,numbat_cn
cosine,0.8436606291706387,numbat_cn
cosine,0.8404907975460123,numbat_cn
cosine,0.839622641509434,numbat_cn
cosine,0.8385542168674699,numbat_cn
cosine,0.8345794392523365,numbat_cn
cosine,0.8430913348946136,numbat_cn
cosine,0.8394299287410927,numbat_cn
cosine,0.8405456255879586,numbat_cn
cosine,0.8442115292996665,numbat_cn
cosine,0.8387250237868696,numbat_cn
cosine,0.8429192846785887,numbat_cn
cosine,0.8315035799522673,numbat_cn
cosine,0.8413001912045889,numbat_cn
cosine,0.8419800095192765,numbat_cn
cosine,0.8381722989052832,numbat_cn
cosine,0.8379807692307693,numbat_cn
cosine,0.8475143403441683,numbat_cn
cosine,0.841902931283037,numbat_cn
cosine,0.8347378277153558,numbat_cn
cosine,0.8436311787072244,numbat_cn
cosine,0.8401328273244781,numbat_cn
cosine,0.8429046037019459,numbat_cn
cosine,0.8334126606377915,numbat_cn
cosine,0.8423295454545454,numbat_cn
cosine,0.8454631379962193,numbat_cn
cosine,0.8450971103742302,numbat_cn
cosine,0.8375537505972288,numbat_cn
cosine,0.8439581351094196,numbat_cn
cosine,0.835377358490566,numbat_cn
cosine,0.8436466698157771,numbat_cn
cosine,0.8425531914893617,numbat_cn
cosine,0.8369980879541109,numbat_cn
cosine,0.8437796771130105,numbat_cn
cosine,0.8426371511068335,numbat_cn
cosine,0.8389101338432122,numbat_cn
cosine,0.8467289719626169,numbat_cn
cosine,0.8466635115948887,numbat_cn
cosine,0.8394825107810254,numbat_cn
cosine,0.8370867273598467,numbat_cn
cosine,0.8385714285714285,numbat_cn
cosine,0.8409090909090909,numbat_cn
cosine,0.8375120540019286,numbat_cn
cosine,0.8418782942022042,numbat_cn
cosine,0.8362684435982866,numbat_cn
cosine,0.8416588124410933,numbat_cn
cosine,0.8502347417840376,numbat_cn
cosine,0.8447532343076186,numbat_cn
cosine,0.8407037565382787,numbat_cn
cosine,0.8355513307984791,numbat_cn
cosine,0.8428300094966762,numbat_cn
cosine,0.8378887841658812,numbat_cn
cosine,0.8376190476190476,numbat_cn
cosine,0.8442545109211775,numbat_cn
cosine,0.8372865275142315,numbat_cn
cosine,0.8395119662130455,numbat_cn
cosine,0.8378378378378378,numbat_cn
cosine,0.8328584995251662,numbat_cn
cosine,0.8507391511683358,numbat_cn
cosine,0.84375,numbat_cn
cosine,0.8367938194109126,numbat_cn
cosine,0.8338095238095238,numbat_cn
cosine,0.8443085606773283,numbat_cn
cosine,0.8418782942022042,numbat_cn
cosine,0.8441805225653206,numbat_cn
cosine,0.840887174541948,numbat_cn
cosine,0.8354186717998076,numbat_cn
cosine,0.837065269175798,numbat_cn
cosine,0.8417540514775977,numbat_cn
cosine,0.8407248450166905,numbat_cn
cosine,0.8415559772296015,numbat_cn
cosine,0.8386941910705713,numbat_cn
cosine,0.8409943714821764,numbat_cn
cosine,0.8473609129814551,numbat_cn
cosine,0.8419567262464722,numbat_cn
cosine,0.8380952380952381,numbat_cn
cosine,0.8302513039355145,numbat_cn
cosine,0.8396764985727878,numbat_cn
cosine,0.8349976224441275,numbat_cn
cosine,0.8394825107810254,numbat_cn
cosine,0.8384030418250951,numbat_cn
cosine,0.8355513307984791,numbat_cn
cosine,0.8364241559676653,numbat_cn
cosine,0.8391242265587815,numbat_cn
cosine,0.8422044276966557,numbat_cn
cosine,0.8367444074250358,numbat_cn
cosine,0.8492890995260663,numbat_cn
cosine,0.8437942425672487,numbat_cn
cosine,0.8454243717401612,numbat_cn
cosine,0.8426229508196721,numbat_cn
cosine,0.8367924528301887,numbat_cn
cosine,0.8329297820823245,numbat_cn
cosine,0.8351389543099388,numbat_cn
cosine,0.8414750957854407,numbat_cn
cosine,0.8426858513189448,numbat_cn
cosine,0.8482957273163706,numbat_cn
cosine,0.8437204910292729,numbat_cn
cosine,0.8401697312588402,numbat_cn
cosine,0.8369462770970783,numbat_cn
cosine,0.8398081534772183,numbat_cn
cosine,0.8415746519443111,numbat_cn
cosine,0.8471035137701804,numbat_cn
cosine,0.8419324577861164,numbat_cn
cosine,0.8355640535372849,numbat_cn
cosine,0.8391674550614948,numbat_cn
cosine,0.8382141142582813,numbat_cn
cosine,0.8413301662707838,numbat_cn
cosine,0.8400761542122799,numbat_cn
cosine,0.8460438512869399,numbat_cn
cosine,0.8450024142926122,numbat_cn
cosine,0.8454501685122773,numbat_cn
cosine,0.8373091603053435,numbat_cn
cosine,0.8428300094966762,numbat_cn
cosine,0.8390033540967896,numbat_cn
cosine,0.839789574366332,numbat_cn
cosine,0.8445497630331753,numbat_cn
cosine,0.8452611218568665,numbat_cn
cosine,0.8429791271347249,numbat_cn
cosine,0.8431839847473784,numbat_cn
cosine,0.8344433872502379,numbat_cn
cosine,0.8328625235404896,numbat_cn
cosine,0.8403846153846154,numbat_cn
cosine,0.8436606291706387,numbat_cn
cosine,0.8432871476349737,numbat_cn
cosine,0.8424591738712777,numbat_cn
cosine,0.8443598286530224,numbat_cn
cosine,0.8427128427128427,numbat_cn
cosine,0.8479809976247031,numbat_cn
cosine,0.836852207293666,numbat_cn
cosine,0.8348362600854295,numbat_cn
cosine,0.8370759675107501,numbat_cn
cosine,0.8343675417661098,numbat_cn
cosine,0.842680608365019,numbat_cn
cosine,0.8393285371702638,numbat_cn
cosine,0.8427822772748929,numbat_cn
cosine,0.8414807783578547,numbat_cn
cosine,0.8410061699098244,numbat_cn
cosine,0.8447789275634995,numbat_cn
cosine,0.8389870998566651,numbat_cn
cosine,0.8388017118402282,numbat_cn
cosine,0.8354609929078014,numbat_cn
cosine,0.8422562141491395,numbat_cn
cosine,0.8339712918660287,numbat_cn
cosine,0.8450971103742302,numbat_cn
cosine,0.8481927710843373,numbat_cn
